datetime,Consumption (kWh),temp,feelslike,dew,humidity,precip,windspeed,sealevelpressure,cloudcover,sensor_temp,hour,day_of_week,is_weekend,midnight_flag,part_of_day
2023-11-26 12:00:00,0.9,3.6,1.6,0.8,82.19,0.0,7.6,1014.6,100.0,22.90173410404624,12,6,1,False,early_afternoon
2023-11-26 12:30:00,0.21,3.6500000000000004,1.4,1.05,83.27,0.0,8.55,1014.2,100.0,22.936416184971097,12,6,1,False,early_afternoon
2023-11-26 13:00:00,0.4,3.7,1.2,1.3,84.35,0.0,9.5,1013.8,100.0,22.971098265895957,13,6,1,False,early_afternoon
2023-11-26 13:30:00,0.45,3.9,1.7999999999999998,1.55,84.735,0.0,8.3,1013.3499999999999,100.0,22.786127167630056,13,6,1,False,early_afternoon
2023-11-26 14:00:00,0.5,4.1,2.4,1.8,85.12,0.0,7.1,1012.9,100.0,22.60115606936416,14,6,1,False,early_afternoon
2023-11-26 14:30:00,0.55,4.1,2.4,2.0,86.485,0.0,6.9,1012.45,100.0,22.60115606936416,14,6,1,False,early_afternoon
2023-11-26 15:00:00,0.6,4.1,2.4,2.2,87.85,0.0,6.7,1012.0,100.0,22.60115606936416,15,6,1,False,late_afternoon
2023-11-26 15:30:00,0.57,4.0,2.4,2.35,89.185,0.0,6.5,1011.65,100.0,22.6242774566474,15,6,1,False,late_afternoon
2023-11-26 16:00:00,0.55,3.9,2.4,2.5,90.52,0.0,6.3,1011.3,100.0,22.647398843930635,16,6,1,False,late_afternoon
2023-11-26 16:30:00,0.52,3.7,2.1,2.6,92.345,0.0,6.55,1010.9,92.8,22.76300578034682,16,6,1,False,late_afternoon
2023-11-26 17:00:00,0.6,3.5,1.8,2.7,94.17,0.0,6.8,1010.5,85.6,22.878612716763005,17,6,1,False,late_afternoon
2023-11-26 17:30:00,0.68,3.5,2.0,2.75,94.89500000000001,0.0,6.05,1010.15,92.8,22.83236994219653,17,6,1,False,late_afternoon
2023-11-26 18:00:00,0.76,3.5,2.2,2.8,95.62,0.0,5.3,1009.8,100.0,22.786127167630056,18,6,1,False,evening
2023-11-26 18:30:00,3.28,3.5,2.1,2.9,95.86500000000001,0.0,5.8,1009.5,100.0,22.809248554913296,18,6,1,False,evening
2023-11-26 19:00:00,0.92,3.5,2.0,3.0,96.11,0.0,6.3,1009.2,100.0,22.83236994219653,19,6,1,False,evening
2023-11-26 19:30:00,1.0,3.5,2.2,3.0,96.25999999999999,0.0,5.699999999999999,1008.85,100.0,22.786127167630056,19,6,1,False,evening
2023-11-26 20:00:00,0.96,3.5,2.4,3.0,96.41,0.0,5.1,1008.5,100.0,22.739884393063583,20,6,1,False,evening
2023-11-26 20:30:00,0.92,3.65,3.0999999999999996,3.15,96.67,0.0,4.6,1008.05,100.0,22.54335260115607,20,6,1,False,evening
2023-11-26 21:00:00,0.88,3.8,3.8,3.3,96.93,0.0,4.1,1007.6,100.0,22.346820809248555,21,6,1,False,night
2023-11-26 21:30:00,0.84,3.9,3.9,3.45,96.99000000000001,0.0,2.65,1007.1500000000001,100.0,22.30057803468208,21,6,1,False,night
2023-11-26 22:00:00,0.05,4.0,4.0,3.6,97.05,0.0,1.2,1006.7,100.0,22.254335260115607,22,6,1,False,night
2023-11-26 22:30:00,0.18,4.2,4.2,3.75,97.055,0.142,1.6,1006.2,100.0,22.161849710982658,22,6,1,False,night
2023-11-26 23:00:00,3.15,4.4,4.4,3.9,97.06,0.284,2.0,1005.7,100.0,22.06936416184971,23,6,1,False,night
2023-11-26 23:30:00,0.24,4.550000000000001,4.550000000000001,4.15,97.375,0.4105,2.1,1005.1500000000001,100.0,22.0,23,6,1,False,night
2023-11-27 00:00:00,0.01,4.7,4.7,4.4,97.69,0.537,2.2,1004.6,100.0,21.930635838150287,0,0,0,True,early_morning
2023-11-27 00:30:00,0.14,4.6,4.6,4.300000000000001,97.84,0.52,2.25,1004.1,100.0,21.976878612716764,0,0,0,True,early_morning
2023-11-27 01:00:00,0.03,4.5,4.5,4.2,97.99,0.503,2.3,1003.6,100.0,22.02312138728324,1,0,0,True,early_morning
2023-11-27 01:30:00,0.03,4.5,4.5,4.2,97.965,0.6485000000000001,2.7,1003.1500000000001,100.0,22.02312138728324,1,0,0,True,early_morning
2023-11-27 02:00:00,0.04,4.5,4.5,4.2,97.94,0.794,3.1,1002.7,100.0,22.02312138728324,2,0,0,True,early_morning
2023-11-27 02:30:00,0.05,4.35,4.35,4.1,98.16499999999999,1.053,2.95,1002.3,100.0,22.09248554913295,2,0,0,True,early_morning
2023-11-27 03:00:00,0.1,4.2,4.2,4.0,98.39,1.312,2.8,1001.9,100.0,22.161849710982658,3,0,0,True,early_morning
2023-11-27 03:30:00,0.04,4.2,4.2,4.0,98.6,1.5015,2.3499999999999996,1001.45,100.0,22.161849710982658,3,0,0,True,early_morning
2023-11-27 04:00:00,0.04,4.2,4.2,4.0,98.81,1.691,1.9,1001.0,100.0,22.161849710982658,4,0,0,True,early_morning
2023-11-27 04:30:00,0.03,3.75,3.75,3.65,99.075,1.8455,3.1500000000000004,1000.7,100.0,22.36994219653179,4,0,0,True,early_morning
2023-11-27 05:00:00,0.3,3.3,3.3,3.3,99.34,2.0,4.4,1000.4,100.0,22.57803468208093,5,0,0,False,early_morning
2023-11-27 05:30:00,1.74,3.4,2.5999999999999996,3.3499999999999996,99.34,1.8145,5.45,1000.15,100.0,22.716763005780347,5,0,0,False,early_morning
2023-11-27 06:00:00,0.35,3.5,1.9,3.4,99.34,1.629,6.5,999.9,100.0,22.85549132947977,6,0,0,False,morning
2023-11-27 06:30:00,0.38,3.45,1.35,3.3499999999999996,99.34,1.9705,8.05,999.8,100.0,22.99421965317919,6,0,0,False,morning
2023-11-27 07:00:00,0.4,3.4,0.8,3.3,99.34,2.312,9.6,999.7,100.0,23.13294797687861,7,0,0,False,morning
2023-11-27 07:30:00,0.39,3.4,0.45,3.3,99.245,1.8765,11.399999999999999,999.7,100.0,23.213872832369944,7,0,0,False,morning
2023-11-27 08:00:00,0.38,3.4,0.1,3.3,99.15,1.441,13.2,999.7,100.0,23.294797687861276,8,0,0,False,morning
2023-11-27 08:30:00,2.46,3.25,-0.45000000000000007,3.05,98.685,2.1470000000000002,15.35,999.9000000000001,100.0,23.45664739884393,8,0,0,False,morning
2023-11-27 09:00:00,0.05,3.1,-1.0,2.8,98.22,2.853,17.5,1000.1,100.0,23.61849710982659,9,0,0,False,late_morning
2023-11-27 09:30:00,0.11,2.9000000000000004,-1.35,2.5999999999999996,98.285,2.1915,18.1,1000.25,100.0,23.745664739884397,9,0,0,False,late_morning
2023-11-27 10:00:00,0.18,2.7,-1.7,2.4,98.35,1.53,18.7,1000.4,100.0,23.872832369942195,10,0,0,False,late_morning
2023-11-27 10:30:00,0.24,2.55,-1.5,2.15,97.55,1.6235,16.55,1000.55,100.0,23.86127167630058,10,0,0,False,late_morning
2023-11-27 11:00:00,0.3,2.4,-1.3,1.9,96.75,1.717,14.4,1000.7,100.0,23.84971098265896,11,0,0,False,late_morning
2023-11-27 11:30:00,0.27,2.5999999999999996,-0.9,2.2,97.10499999999999,1.095,13.65,1000.8,100.0,23.710982658959537,11,0,0,False,late_morning
2023-11-27 12:00:00,0.24,2.8,-0.5,2.5,97.46,0.473,12.9,1000.9,100.0,23.57225433526012,12,0,0,False,early_afternoon
2023-11-27 12:30:00,0.21,2.95,-0.4,2.6,97.435,0.314,13.3,1001.0,100.0,23.514450867052023,12,0,0,False,early_afternoon
2023-11-27 13:00:00,0.4,3.1,-0.3,2.7,97.41,0.155,13.7,1001.1,100.0,23.45664739884393,13,0,0,False,early_afternoon
2023-11-27 13:30:00,0.45,3.35,0.0,2.85,96.705,0.0775,13.6,1001.25,100.0,23.32947976878613,13,0,0,False,early_afternoon
2023-11-27 14:00:00,0.5,3.6,0.3,3.0,96.0,0.0,13.5,1001.4,100.0,23.202312138728324,14,0,0,False,early_afternoon
2023-11-27 14:30:00,0.55,3.75,0.35,3.2,96.0,0.0,14.4,1001.5999999999999,100.0,23.15606936416185,14,0,0,False,early_afternoon
2023-11-27 15:00:00,0.6,3.9,0.4,3.4,96.0,0.0,15.3,1001.8,100.0,23.10982658959537,15,0,0,False,late_afternoon
2023-11-27 15:30:00,0.57,4.05,0.5,3.3499999999999996,94.765,0.0,15.950000000000001,1002.0,98.3,23.052023121387283,15,0,0,False,late_afternoon
2023-11-27 16:00:00,0.55,4.2,0.6,3.3,93.53,0.0,16.6,1002.2,96.6,22.99421965317919,16,0,0,False,late_afternoon
2023-11-27 16:30:00,0.52,4.25,0.7,3.4,93.9,0.017,16.35,1002.55,98.3,22.95953757225433,16,0,0,False,late_afternoon
2023-11-27 17:00:00,0.6,4.3,0.8,3.5,94.27,0.034,16.1,1002.9,100.0,22.92485549132948,17,0,0,False,late_afternoon
2023-11-27 17:30:00,0.68,4.3,0.6000000000000001,3.55,94.725,0.017,17.15,1003.25,100.0,22.971098265895957,17,0,0,False,late_afternoon
2023-11-27 18:00:00,0.76,4.3,0.4,3.6,95.18,0.0,18.2,1003.6,100.0,23.017341040462423,18,0,0,False,evening
2023-11-27 18:30:00,0.84,4.25,0.45,3.5,94.825,0.0115,17.5,1004.0,100.0,23.017341040462423,18,0,0,False,evening
2023-11-27 19:00:00,0.92,4.2,0.5,3.4,94.47,0.023,16.8,1004.4,100.0,23.017341040462423,19,0,0,False,evening
2023-11-27 19:30:00,1.0,4.1,0.4,3.25,94.345,0.0115,16.450000000000003,1004.75,99.15,23.063583815028903,19,0,0,False,evening
2023-11-27 20:00:00,0.96,4.0,0.3,3.1,94.22,0.0,16.1,1005.1,98.3,23.10982658959537,20,0,0,False,evening
2023-11-27 20:30:00,0.92,3.95,0.35,3.1,94.46000000000001,0.0,15.55,1005.4000000000001,85.55,23.10982658959537,20,0,0,False,evening
2023-11-27 21:00:00,0.88,3.9,0.4,3.1,94.7,0.0,15.0,1005.7,72.8,23.10982658959537,21,0,0,False,night
2023-11-27 21:30:00,0.84,3.95,0.35,3.2,95.0,0.0,15.65,1006.05,75.1,23.10982658959537,21,0,0,False,night
2023-11-27 22:00:00,0.05,4.0,0.3,3.3,95.3,0.0,16.3,1006.4,77.4,23.10982658959537,22,0,0,False,night
2023-11-27 22:30:00,0.18,4.05,0.35,3.45,96.17,0.1015,16.4,1006.8,77.9,23.08670520231214,22,0,0,False,night
2023-11-27 23:00:00,0.3,4.1,0.4,3.6,97.04,0.203,16.5,1007.2,78.4,23.063583815028903,23,0,0,False,night
2023-11-27 23:30:00,0.24,4.199999999999999,0.65,3.7,96.85,0.1015,15.6,1007.7,89.2,22.982658959537574,23,0,0,False,night
2023-11-28 00:00:00,0.01,4.3,0.9,3.8,96.66,0.0,14.7,1008.2,100.0,22.90173410404624,0,1,0,True,early_morning
2023-11-28 00:30:00,0.02,4.3,0.8,3.65,95.85499999999999,0.0175,15.45,1008.5,100.0,22.92485549132948,0,1,0,True,early_morning
2023-11-28 01:00:00,0.03,4.3,0.7,3.5,95.05,0.035,16.2,1008.8,100.0,22.94797687861272,1,1,0,True,early_morning
2023-11-28 01:30:00,0.03,4.199999999999999,0.8,3.4,94.8,0.0175,14.899999999999999,1009.2,94.25,22.94797687861272,1,1,0,True,early_morning
2023-11-28 02:00:00,0.04,4.1,0.9,3.3,94.55,0.0,13.6,1009.6,88.5,22.94797687861272,2,1,0,True,early_morning
2023-11-28 02:30:00,0.05,3.9,0.95,3.05,94.12,0.045,12.0,1010.0,94.25,22.982658959537574,2,1,0,True,early_morning
2023-11-28 03:00:00,0.05,3.7,1.0,2.8,93.69,0.09,10.4,1010.4,100.0,23.017341040462423,3,1,0,True,early_morning
2023-11-28 03:30:00,0.04,3.55,0.8,2.75,94.31,0.045,10.7,1010.5,92.45,23.09826589595376,3,1,0,True,early_morning
2023-11-28 04:00:00,0.11,3.4,0.6,2.7,94.93,0.0,11.0,1010.6,84.9,23.179190751445088,4,1,0,True,early_morning
2023-11-28 04:30:00,0.03,3.0,0.3,2.3,95.15,0.017,10.1,1010.8,88.25,23.341040462427745,4,1,0,True,early_morning
2023-11-28 05:00:00,0.3,2.6,0.0,1.9,95.37,0.034,9.2,1011.0,91.6,23.502890173410403,5,1,0,False,early_morning
2023-11-28 05:30:00,0.32,2.5,0.2,1.9,95.94,0.017,8.2,1011.1,92.44999999999999,23.479768786127167,5,1,0,False,early_morning
2023-11-28 06:00:00,0.35,2.4,0.4,1.9,96.51,0.0,7.2,1011.2,93.3,23.45664739884393,6,1,0,False,morning
2023-11-28 06:30:00,0.38,2.15,-0.09999999999999998,1.7,96.58500000000001,0.0,7.9,1011.35,74.85,23.63005780346821,6,1,0,False,morning
2023-11-28 07:00:00,0.4,1.9,-0.6,1.5,96.66,0.0,8.6,1011.5,56.4,23.80346820809249,7,1,0,False,morning
2023-11-28 07:30:00,0.39,1.7,-0.8999999999999999,1.25,96.53,0.0,8.8,1011.65,44.9,23.91907514450867,7,1,0,False,morning
2023-11-28 08:00:00,0.38,1.5,-1.2,1.0,96.4,0.0,9.0,1011.8,33.4,24.034682080924856,8,1,0,False,morning
2023-11-28 08:30:00,0.36,1.45,-1.15,0.9,96.14500000000001,0.0,8.6,1011.8499999999999,23.7,24.034682080924856,8,1,0,False,morning
2023-11-28 09:00:00,0.05,1.4,-1.1,0.8,95.89,0.0,8.2,1011.9,14.0,24.034682080924856,9,1,0,False,late_morning
2023-11-28 09:30:00,0.11,1.9,-0.7000000000000001,1.05,94.075,0.0,8.85,1011.9,11.1,23.82658959537572,9,1,0,False,late_morning
2023-11-28 10:00:00,0.18,2.4,-0.3,1.3,92.26,0.0,9.5,1011.9,8.2,23.61849710982659,10,1,0,False,late_morning
2023-11-28 10:30:00,0.24,3.05,0.55,1.65,90.355,0.0,9.15,1011.8,8.3,23.271676300578036,10,1,0,False,late_morning
2023-11-28 11:00:00,0.3,3.7,1.4,2.0,88.45,0.0,8.8,1011.7,8.4,22.92485549132948,11,1,0,False,late_morning
2023-11-28 11:30:00,0.27,4.25,1.9,1.85,84.38,0.0,9.5,1011.35,4.2,22.68208092485549,11,1,0,False,late_morning
2023-11-28 12:00:00,0.24,4.8,2.4,1.7,80.31,0.0,10.2,1011.0,0.0,22.4393063583815,12,1,0,False,early_afternoon
2023-11-28 12:30:00,0.21,5.1,2.5,1.5,77.6,0.0,11.7,1010.75,0.0,22.346820809248555,12,1,0,False,early_afternoon
2023-11-28 13:00:00,2.11,5.4,2.6,1.3,74.89,0.0,13.2,1010.5,0.0,22.254335260115607,13,1,0,False,early_afternoon
2023-11-28 13:30:00,0.45,5.25,2.15,1.25,75.50999999999999,0.0,14.65,1010.35,10.55,22.393063583815028,13,1,0,False,early_afternoon
2023-11-28 14:00:00,1.94,5.1,1.7,1.2,76.13,0.0,16.1,1010.2,21.1,22.53179190751445,14,1,0,False,early_afternoon
2023-11-28 14:30:00,0.55,4.699999999999999,1.6,1.05,77.34,0.0,13.850000000000001,1010.1500000000001,40.05,22.647398843930635,14,1,0,False,early_afternoon
2023-11-28 15:00:00,0.6,4.3,1.5,0.9,78.55,0.0,11.6,1010.1,59.0,22.76300578034682,15,1,0,False,late_afternoon
2023-11-28 15:30:00,1.52,3.8,1.2,0.8,80.75,0.0,10.399999999999999,1010.0,58.65,22.94797687861272,15,1,0,False,late_afternoon
2023-11-28 16:00:00,0.55,3.3,0.9,0.7,82.95,0.0,9.2,1009.9,58.3,23.13294797687861,16,1,0,False,late_afternoon
2023-11-28 16:30:00,0.52,2.8,0.30000000000000004,0.6,85.28999999999999,0.0,9.149999999999999,1009.75,53.7,23.387283236994215,16,1,0,False,late_afternoon
2023-11-28 17:00:00,0.6,2.3,-0.3,0.5,87.63,0.0,9.1,1009.6,49.1,23.641618497109825,17,1,0,False,late_afternoon
2023-11-28 17:30:00,0.68,2.15,-0.55,0.65,89.675,0.0,9.35,1009.45,63.25,23.734104046242773,17,1,0,False,late_afternoon
2023-11-28 18:00:00,0.76,2.0,-0.8,0.8,91.72,0.0,9.6,1009.3,77.4,23.82658959537572,18,1,0,False,evening
2023-11-28 18:30:00,0.84,1.85,-1.1,0.8,92.56,0.0525,10.2,1009.15,71.05000000000001,23.930635838150287,18,1,0,False,evening
2023-11-28 19:00:00,0.92,1.7,-1.4,0.8,93.4,0.105,10.8,1009.0,64.7,24.034682080924856,19,1,0,False,evening
2023-11-28 19:30:00,1.0,1.6,-1.75,0.8500000000000001,94.47,0.0525,11.600000000000001,1008.85,67.85,24.13872832369942,19,1,0,False,evening
2023-11-28 20:00:00,0.96,1.5,-2.1,0.9,95.54,0.0,12.4,1008.7,71.0,24.242774566473987,20,1,0,False,evening
2023-11-28 20:30:00,0.92,1.3,-2.05,0.75,95.97,0.0,11.15,1008.6,69.2,24.277456647398843,20,1,0,False,evening
2023-11-28 21:00:00,0.88,1.1,-2.0,0.6,96.4,0.0,9.9,1008.5,67.4,24.3121387283237,21,1,0,False,night
2023-11-28 21:30:00,0.84,0.9500000000000001,-2.2,0.5,96.85,0.0,10.05,1008.4,57.95,24.393063583815028,21,1,0,False,night
2023-11-28 22:00:00,0.05,0.8,-2.4,0.4,97.3,0.0,10.2,1008.3,48.5,24.47398843930636,22,1,0,False,night
2023-11-28 22:30:00,0.18,0.6000000000000001,-2.8,-0.09999999999999998,95.11500000000001,0.0,10.95,1008.25,43.5,24.61271676300578,22,1,0,False,night
2023-11-28 23:00:00,0.3,0.4,-3.2,-0.6,92.93,0.0,11.7,1008.2,38.5,24.751445086705203,23,1,0,False,night
2023-11-28 23:30:00,0.24,0.050000000000000044,-3.25,-1.1,91.825,0.0,10.25,1008.1,28.95,24.84393063583815,23,1,0,False,night
2023-11-29 00:00:00,0.01,-0.3,-3.3,-1.6,90.72,0.0,8.8,1008.0,19.4,24.936416184971097,0,2,0,True,early_morning
2023-11-29 00:30:00,0.02,-0.5,-3.65,-2.0,89.545,0.0,9.05,1007.95,12.2,25.063583815028903,0,2,0,True,early_morning
2023-11-29 01:00:00,0.03,-0.7,-4.0,-2.4,88.37,0.0,9.3,1007.9,5.0,25.190751445086704,1,2,0,True,early_morning
2023-11-29 01:30:00,0.03,-0.85,-4.05,-2.65,87.84,0.0,8.850000000000001,1007.8,11.65,25.23699421965318,1,2,0,True,early_morning
2023-11-29 02:00:00,0.12,-1.0,-4.1,-2.9,87.31,0.0,8.4,1007.7,18.3,25.283236994219653,2,2,0,True,early_morning
2023-11-29 02:30:00,0.05,-1.25,-4.3,-3.2,86.725,0.0,8.2,1007.55,17.55,25.387283236994215,2,2,0,True,early_morning
2023-11-29 03:00:00,0.05,-1.5,-4.5,-3.5,86.14,0.0,8.0,1007.4,16.8,25.491329479768787,3,2,0,True,early_morning
2023-11-29 03:30:00,0.04,-1.5,-4.7,-3.55,85.93,0.0,8.5,1007.15,16.8,25.53757225433526,3,2,0,True,early_morning
2023-11-29 04:00:00,0.04,-1.5,-4.9,-3.6,85.72,0.0,9.0,1006.9,16.8,25.583815028901736,4,2,0,True,early_morning
2023-11-29 04:30:00,0.03,-1.65,-5.050000000000001,-3.8499999999999996,85.16,0.0,9.0,1006.8,16.8,25.653179190751445,4,2,0,True,early_morning
2023-11-29 05:00:00,0.3,-1.8,-5.2,-4.1,84.6,0.0,9.0,1006.7,16.8,25.72254335260116,5,2,0,False,early_morning
2023-11-29 05:30:00,0.32,-1.9,-5.300000000000001,-4.15,84.82499999999999,0.0,9.0,1006.55,16.8,25.76878612716763,5,2,0,False,early_morning
2023-11-29 06:00:00,0.35,-2.0,-5.4,-4.2,85.05,0.0,9.0,1006.4,16.8,25.815028901734102,6,2,0,False,morning
2023-11-29 06:30:00,0.38,-2.05,-5.7,-4.25,85.19999999999999,0.0,9.75,1006.3499999999999,16.8,25.895953757225435,6,2,0,False,morning
2023-11-29 07:00:00,0.4,-2.1,-6.0,-4.3,85.35,0.0,10.5,1006.3,16.8,25.976878612716764,7,2,0,False,morning
2023-11-29 07:30:00,0.39,-2.25,-5.9,-4.25,86.285,0.0,9.7,1006.25,16.8,25.98843930635838,7,2,0,False,morning
2023-11-29 08:00:00,1.92,-2.4,-5.8,-4.2,87.22,0.0,8.9,1006.2,16.8,26.0,8,2,0,False,morning
2023-11-29 08:30:00,0.36,-2.25,-5.75,-4.1,87.075,0.0,9.25,1006.25,16.8,25.953757225433527,8,2,0,False,morning
2023-11-29 09:00:00,0.05,-2.1,-5.7,-4.0,86.93,0.0,9.6,1006.3,16.8,25.90751445086705,9,2,0,False,late_morning
2023-11-29 09:30:00,0.61,-1.6,-5.0,-3.65,86.005,0.0,9.2,1006.15,16.950000000000003,25.63005780346821,9,2,0,False,late_morning
2023-11-29 10:00:00,0.18,-1.1,-4.3,-3.3,85.08,0.0,8.8,1006.0,17.1,25.352601156069365,10,2,0,False,late_morning
2023-11-29 10:30:00,0.24,-0.5,-3.55,-2.95,83.61,0.0,8.8,1005.8,14.75,25.040462427745663,10,2,0,False,late_morning
2023-11-29 11:00:00,0.95,0.1,-2.8,-2.6,82.14,0.0,8.8,1005.6,12.4,24.728323699421964,11,2,0,False,late_morning
2023-11-29 11:30:00,0.83,0.2,-2.8,-2.5,82.11500000000001,0.0,9.100000000000001,1005.35,11.9,24.705202312138727,11,2,0,False,late_morning
2023-11-29 12:00:00,0.24,0.3,-2.8,-2.4,82.09,0.0,9.4,1005.1,11.4,24.68208092485549,12,2,0,False,early_afternoon
2023-11-29 12:30:00,0.21,0.7,-2.0999999999999996,-2.25,80.74000000000001,0.011,8.65,1004.9000000000001,5.7,24.427745664739884,12,2,0,False,early_afternoon
2023-11-29 13:00:00,0.4,1.1,-1.4,-2.1,79.39,0.022,7.9,1004.7,0.0,24.17341040462428,13,2,0,False,early_afternoon
2023-11-29 13:30:00,0.45,0.9500000000000001,-1.6,-2.1500000000000004,79.89,0.011,8.0,1004.5,0.0,24.254335260115607,13,2,0,False,early_afternoon
2023-11-29 14:00:00,0.5,0.8,-1.8,-2.2,80.39,0.0,8.1,1004.3,0.0,24.335260115606932,14,2,0,False,early_afternoon
2023-11-29 14:30:00,0.55,0.8500000000000001,-1.7000000000000002,-2.1500000000000004,80.11,0.0,7.949999999999999,1004.15,0.0,24.30057803468208,14,2,0,False,early_afternoon
2023-11-29 15:00:00,0.6,0.9,-1.6,-2.1,79.83,0.0,7.8,1004.0,0.0,24.265895953757227,15,2,0,False,late_afternoon
2023-11-29 15:30:00,0.57,0.20000000000000007,-2.25,-2.3,83.12,0.0,7.35,1004.1,1.2,24.57803468208093,15,2,0,False,late_afternoon
2023-11-29 16:00:00,0.55,-0.5,-2.9,-2.5,86.41,0.0,6.9,1004.2,2.4,24.890173410404625,16,2,0,False,late_afternoon
2023-11-29 16:30:00,0.52,-0.85,-3.55,-2.5,88.68,0.021,7.4,1004.3,45.15,25.121387283236995,16,2,0,False,late_afternoon
2023-11-29 17:00:00,3.36,-1.2,-4.2,-2.5,90.95,0.042,7.9,1004.4,87.9,25.352601156069365,17,2,0,False,late_afternoon
2023-11-29 17:30:00,0.68,-1.35,-4.300000000000001,-2.75,90.13,0.021,7.85,1004.4,66.1,25.410404624277454,17,2,0,False,late_afternoon
2023-11-29 18:00:00,3.44,-1.5,-4.4,-3.0,89.31,0.0,7.8,1004.4,44.3,25.46820809248555,18,2,0,False,evening
2023-11-29 18:30:00,0.84,-1.6,-4.35,-2.95,90.41,0.0,7.199999999999999,1004.4,47.0,25.479768786127167,18,2,0,False,evening
2023-11-29 19:00:00,0.92,-1.7,-4.3,-2.9,91.51,0.0,6.6,1004.4,49.7,25.491329479768787,19,2,0,False,evening
2023-11-29 19:30:00,1.0,-1.65,-4.449999999999999,-2.9,91.28,0.0,7.25,1004.3499999999999,39.45,25.514450867052023,19,2,0,False,evening
2023-11-29 20:00:00,0.96,-1.6,-4.6,-2.9,91.05,0.0,7.9,1004.3,29.2,25.53757225433526,20,2,0,False,evening
2023-11-29 20:30:00,0.92,-1.75,-4.6,-3.05,90.715,0.0,7.550000000000001,1004.25,48.8,25.57225433526012,20,2,0,False,evening
2023-11-29 21:00:00,0.88,-1.9,-4.6,-3.2,90.38,0.0,7.2,1004.2,68.4,25.60693641618497,21,2,0,False,night
2023-11-29 21:30:00,0.84,-1.85,-4.55,-3.3,89.74,0.0,7.1,1004.1500000000001,53.1,25.583815028901736,21,2,0,False,night
2023-11-29 22:00:00,0.05,-1.8,-4.5,-3.4,89.1,0.0,7.0,1004.1,37.8,25.560693641618496,22,2,0,False,night
2023-11-29 22:30:00,0.18,-1.65,-4.85,-3.0999999999999996,90.10499999999999,0.0,8.65,1004.1500000000001,33.8,25.60693641618497,22,2,0,False,night
2023-11-29 23:00:00,0.3,-1.5,-5.2,-2.8,91.11,0.0,10.3,1004.2,29.8,25.653179190751445,23,2,0,False,night
